Date,Home,Away,Home_Score,Away_Score,Status,Home_ML,Away_ML,Home_Spread,Away_Spread,Total,game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,reason,active,athlete_jersey,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score,player_val,player_poss
12/11/2021,San Antonio Spurs,Denver Nuggets,112,127,Final,-108,-108,0.5,-0.5,218.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2021,New York Knicks,Milwaukee Bucks,97,112,Final,210,-255,6,-6,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2021,Detroit Pistons,Brooklyn Nets,104,116,Final,250,-310,7,-7,211.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2021,Oklahoma City Thunder,Dallas Mavericks,84,103,Final,144,-172,4,-4,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2021,San Antonio Spurs,New Orleans Pelicans,112,97,Final,-132,112,-1.5,1.5,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2021,Portland Trail Blazers,Minnesota Timberwolves,111,116,Final,-146,124,-3,3,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2021,Los Angeles Lakers,Orlando Magic,106,94,Final,-800,510,-11.5,11.5,222.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021,Cleveland Cavaliers,Miami Heat,105,94,Final,-205,172,-5.5,5.5,208.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021,Indiana Pacers,Golden State Warriors,100,102,Final,146,-174,4,-4,214.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021,Toronto Raptors,Sacramento Kings,124,101,Final,-184,154,-4.5,4.5,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021,Atlanta Hawks,Houston Rockets,126,132,Final,-620,420,-10.5,10.5,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021,Boston Celtics,Milwaukee Bucks,117,103,Final,-104,-112,1,-1,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021,Memphis Grizzlies,Philadelphia 76ers,126,91,Final,-112,-104,-0.5,0.5,211.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021,Dallas Mavericks,Charlotte Hornets,120,96,Final,-144,122,-3,3,216.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021,Denver Nuggets,Washington Wizards,113,107,Final,-166,140,-3.5,3.5,215.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021,Los Angeles Clippers,Phoenix Suns,111,95,Final,138,-164,3,-3,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2021,Brooklyn Nets,Toronto Raptors,131,129,Final OT,-180,152,-4,4,216.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2021,New York Knicks,Golden State Warriors,96,105,Final,190,-230,5.5,-5.5,211.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2021,Portland Trail Blazers,Phoenix Suns,107,111,Final OT,134,-168,3.5,-3.5,217.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2021,Cleveland Cavaliers,Houston Rockets,124,89,Final,-450,320,-8.5,8.5,213.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2021,Orlando Magic,Atlanta Hawks,99,111,Final,300,-375,8.5,-8.5,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2021,Philadelphia 76ers,Miami Heat,96,101,Final,-355,285,-8.5,8.5,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2021,Dallas Mavericks,Los Angeles Lakers,104,107,Final OT,168,-200,4.5,-4.5,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2021,Milwaukee Bucks,Indiana Pacers,114,99,Final,138,-164,3.5,-3.5,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2021,Oklahoma City Thunder,New Orleans Pelicans,110,113,Final,148,-188,4.5,-4.5,210.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2021,San Antonio Spurs,Charlotte Hornets,115,131,Final,-120,-104,-1.5,1.5,227.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2021,Denver Nuggets,Minnesota Timberwolves,107,124,Final,-150,120,-3.5,3.5,225.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2021,Utah Jazz,Los Angeles Clippers,124,103,Final,-1100,700,-14.5,14.5,219.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2021,Portland Trail Blazers,Memphis Grizzlies,103,113,Final,-148,118,-2.5,2.5,218.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2021,Sacramento Kings,Washington Wizards,119,105,Final,120,-150,2.5,-2.5,223.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2021,Indiana Pacers,Detroit Pistons,122,113,Final,-520,410,-10.5,10.5,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2021,Brooklyn Nets,Philadelphia 76ers,114,105,Final,140,-166,3.5,-3.5,216.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2021,Houston Rockets,New York Knicks,103,116,Final,194,-235,6,-6,215.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2021,Phoenix Suns,Washington Wizards,118,98,Final,-400,315,-8.5,8.5,213.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2021,Orlando Magic,Miami Heat,105,115,Final,315,-400,8.5,-8.5,203.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2021,Atlanta Hawks,Denver Nuggets,115,133,Final,-164,138,-3.5,3.5,225.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2021,Boston Celtics,Golden State Warriors,107,111,Final,152,-180,4,-4,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2021,New Orleans Pelicans,Milwaukee Bucks,116,112,Final OT,-120,102,-1.5,1.5,215.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2021,Utah Jazz,San Antonio Spurs,126,128,Final,-730,470,-11.5,11.5,226.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2021,Minnesota Timberwolves,Los Angeles Lakers,110,92,Final,102,-120,1.5,-1.5,221.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2021,Portland Trail Blazers,Charlotte Hornets,125,116,Final,-130,110,-2,2,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2021,Sacramento Kings,Memphis Grizzlies,105,124,Final,205,-250,6,-6,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2021,Detroit Pistons,Houston Rockets,107,116,Final,100,-124,1.5,-1.5,220.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2021,Boston Celtics,New York Knicks,114,107,Final,-320,240,-7.5,7.5,208.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2021,Brooklyn Nets,Orlando Magic,93,100,Final,-205,172,-5,5,211.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2021,Toronto Raptors,Golden State Warriors,119,100,Final,-340,275,-8,8,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2021,Oklahoma City Thunder,Los Angeles Clippers,104,103,Final,180,-230,5.5,-5.5,211.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2021,Milwaukee Bucks,Cleveland Cavaliers,90,119,Final,210,-270,5.5,-5.5,211.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2021,Utah Jazz,Washington Wizards,103,109,Final,-1200,660,-13.5,13.5,224.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2021,Sacramento Kings,San Antonio Spurs,121,114,Final,172,-205,5,-5,227.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2021,Detroit Pistons,Miami Heat,100,90,Final,215,-260,6,-6,208.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2021,Memphis Grizzlies,Portland Trail Blazers,100,105,Final,-176,148,-4.5,4.5,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2021,Minnesota Timberwolves,Dallas Mavericks,111,105,Final,-172,142,-3.5,3.5,214.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2021,Chicago Bulls,Los Angeles Lakers,115,110,Final,-300,245,-7,7,216.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2021,Phoenix Suns,Charlotte Hornets,137,106,Final,-335,270,-8,8,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2021,Boston Celtics,Philadelphia 76ers,103,108,Final,-156,132,-3,3,214.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2021,Chicago Bulls,Houston Rockets,133,118,Final,-320,260,-7.5,7.5,222.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2021,Memphis Grizzlies,Oklahoma City Thunder,99,102,Final,-355,285,-9,9,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2021,Utah Jazz,Charlotte Hornets,112,102,Final,-820,510,-12.5,12.5,235.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2021,Golden State Warriors,Sacramento Kings,113,98,Final,-1200,750,-14,14,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2021,Los Angeles Clippers,San Antonio Spurs,92,116,Final,-250,194,-5.5,5.5,219.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2021,Miami Heat,Indiana Pacers,125,96,Final,138,-174,3.5,-3.5,212.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2021,New York Knicks,Detroit Pistons,105,91,Final,-320,260,-7.5,7.5,205.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2021,New Orleans Pelicans,Portland Trail Blazers,111,97,Final,102,-128,1.5,-1.5,216.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2021,Dallas Mavericks,Minnesota Timberwolves,114,102,Final,120,-150,3.5,-3.5,212.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2021,Los Angeles Lakers,Phoenix Suns,90,108,Final,250,-320,7,-7,223.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2021,Atlanta Hawks,Orlando Magic,98,104,Final,-335,270,-8,8,208.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2021,Boston Celtics,Cleveland Cavaliers,111,101,Final,-250,205,-6.5,6.5,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2021,Milwaukee Bucks,Houston Rockets,126,106,Final,-420,330,-8.5,8.5,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2021,Oklahoma City Thunder,Denver Nuggets,108,94,Final,220,-270,6.5,-6.5,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2021,Sacramento Kings,Los Angeles Clippers,89,105,Final,168,-200,4.5,-4.5,217.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2021,Orlando Magic,New Orleans Pelicans,104,110,Final,172,-210,5,-5,211.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2021,Philadelphia 76ers,Atlanta Hawks,96,98,Final,-670,490,-11,11,205.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2021,Indiana Pacers,Houston Rockets,118,106,Final,-295,240,-7,7,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2021,Miami Heat,Detroit Pistons,115,112,Final,-820,570,-12,12,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2021,New York Knicks,Washington Wizards,117,124,Final,-142,120,-3,3,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2021,Dallas Mavericks,Milwaukee Bucks,95,102,Final,138,-164,4,-4,208.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2021,Denver Nuggets,Charlotte Hornets,107,115,Final,-134,114,-2.5,2.5,230.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2021,Phoenix Suns,Oklahoma City Thunder,113,101,Final,-1350,810,-14.5,14.5,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2021,Utah Jazz,Minnesota Timberwolves,128,116,Final,-1500,760,-14.5,14.5,223.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2021,Golden State Warriors,Memphis Grizzlies,113,104,Final,-220,184,-5.5,5.5,216.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2021,Los Angeles Lakers,San Antonio Spurs,110,138,Final,-120,102,-1.5,1.5,225.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2021,New York Knicks,Atlanta Hawks,101,87,Final,-220,184,-5.5,5.5,206.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2021,Milwaukee Bucks,Boston Celtics,117,113,Final,-335,270,-8,8,221.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2021,Phoenix Suns,Golden State Warriors,107,116,Final,-198,156,-4.5,4.5,223.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2021,Los Angeles Lakers,Brooklyn Nets,115,122,Final,-146,124,-3,3,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2021,Utah Jazz,Dallas Mavericks,120,116,Final,-1350,700,-13.5,13.5,213.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2021,Miami Heat,Orlando Magic,93,83,Final,-590,440,-10.5,10.5,203.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2021,Cleveland Cavaliers,Toronto Raptors,144,99,Final,-375,300,-9,9,207.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2021,Washington Wizards,Philadelphia 76ers,96,117,Final,152,-180,4,-4,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2021,Sacramento Kings,Memphis Grizzlies,102,127,Final,116,-136,2,-2,227.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2021,Oklahoma City Thunder,New Orleans Pelicans,117,112,Final,102,-120,1.5,-1.5,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2021,San Antonio Spurs,Detroit Pistons,144,109,Final,-480,370,-10,10,221.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2021,Chicago Bulls,Indiana Pacers,113,105,Final,-176,148,-4.5,4.5,219.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2021,Los Angeles Clippers,Denver Nuggets,100,103,Final,136,-162,3.5,-3.5,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2021,Charlotte Hornets,Houston Rockets,123,99,Final,-450,310,-8.5,8.5,235.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2021,Atlanta Hawks,Chicago Bulls,118,130,Final,160,-190,4.5,-4.5,219.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2021,Minnesota Timberwolves,Boston Celtics,108,103,Final,168,-200,5,-5,214.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2021,San Antonio Spurs,Utah Jazz,104,110,Final,240,-295,7.5,-7.5,230.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2021,Phoenix Suns,Memphis Grizzlies,113,114,Final,-325,245,-7.5,7.5,221.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2021,Portland Trail Blazers,Dallas Mavericks,117,132,Final,-156,132,-3.5,3.5,214.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2021,Los Angeles Clippers,Brooklyn Nets,108,124,Final,114,-142,2.5,-2.5,216.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2021,Orlando Magic,Milwaukee Bucks,110,127,Final,3000,-50000,23.5,-23.5,228.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2021,Toronto Raptors,Philadelphia 76ers,109,114,Final,190,-245,5.5,-5.5,211.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2021,Miami Heat,Washington Wizards,119,112,Final,-1800,820,-13.5,13.5,213.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2021,Houston Rockets,Los Angeles Lakers,123,132,Final,194,-250,5.5,-5.5,233.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2021,Minnesota Timberwolves,New York Knicks,88,96,Final,176,-210,5,-5,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2021,New Orleans Pelicans,Cleveland Cavaliers,108,104,Final,152,-180,4.5,-4.5,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2021,Sacramento Kings,Oklahoma City Thunder,117,111,Final,-235,194,-5.5,5.5,224.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2021,Golden State Warriors,Denver Nuggets,86,89,Final,-410,300,-8.5,8.5,213.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2021,Detroit Pistons,New York Knicks,85,94,Final,285,-375,8.5,-8.5,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2021,Indiana Pacers,Charlotte Hornets,108,116,Final,-168,142,-3.5,3.5,225.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2021,Boston Celtics,Los Angeles Clippers,82,91,Final,-235,194,-5.5,5.5,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2021,Chicago Bulls,Atlanta Hawks,131,117,Final,-330,265,-8,8,227.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2021,Memphis Grizzlies,Los Angeles Lakers,104,99,Final,-220,184,-5.5,5.5,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2021,Phoenix Suns,Oklahoma City Thunder,115,97,Final,-2500,1200,-16,16,218.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2021,Portland Trail Blazers,Utah Jazz,105,120,Final,285,-355,8,-8,228.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2021,Sacramento Kings,Dallas Mavericks,95,94,Final,-112,-104,0.5,-0.5,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2021,Brooklyn Nets,Philadelphia 76ers,102,110,Final,-198,166,-5,5,221.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2021,Orlando Magic,Milwaukee Bucks,118,136,Final,760,-1500,14.5,-14.5,217.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2021,Washington Wizards,Cleveland Cavaliers,110,93,Final,-182,144,-4.5,4.5,208.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2021,Boston Celtics,Phoenix Suns,123,108,Final,142,-168,3,-3,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2021,Indiana Pacers,Chicago Bulls,106,108,Final,126,-148,3,-3,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2021,Sacramento Kings,Dallas Mavericks,96,112,Final,-108,-108,1,-1,215.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2021,Houston Rockets,Miami Heat,110,120,Final,205,-265,6.5,-6.5,218.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
